usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
723120,03870,2019-09-28,34.9,-82.217,296.0,30.0,2.1,30.0,1017.1,OVC,,,,,,GREENVILLE-SPARTANBURG INTL AIRPORT,US,723120-03870,2019,6,1.0
786410,99999,2019-09-28,14.583,-90.527,1509.0,30.0,5.1,24.0,,,,,,,,LA AURORA,GT,786410-99999,2019,6,1.0
013610,99999,2019-09-28,62.017,7.667,872.0,,,5.5,1005.6,,,,6.0,1.0,,GROTLI III,NO,013610-99999,2019,6,1.0
247240,99999,2019-09-28,63.033,112.483,422.0,80.0,2.0,10.1,1003.5,OVC,80.0,8.0,12.0,0.0,,CHERNISHEVSKIJ,RS,247240-99999,2019,6,1.0
410840,99999,2019-09-28,19.983,42.633,1162.0,180.0,2.6,28.0,,,6.0,0.0,,,,BISHA,SA,410840-99999,2019,6,1.0
443410,99999,2019-09-28,45.767,106.283,1393.0,170.0,2.0,16.9,1010.2,FEW,,,,,,MANDALGOBI,MG,443410-99999,2019,6,1.0
410840,99999,2019-09-28,19.984,42.621,1185.0,180.0,2.6,28.0,,CLR,,,,,,BISHA,SA,410840-99999,2019,6,1.0
724230,93821,2019-09-28,38.183,-85.733,149.0,210.0,3.6,30.0,1015.8,BKN,,,,,,LOUISVILLE  INTL-STANDIFORD FIELD AP,US,724230-93821,2019,6,1.0
604250,99999,2019-09-28,36.213,1.332,141.0,220.0,1.5,30.0,,,,,,,,ECH CHELIFF,AG,604250-99999,2019,6,1.0
349490,99999,2019-09-28,45.109,42.113,453.0,220.0,2.0,15.0,,,,,,,,SHPAKOVSKOYE,RS,349490-99999,2019,6,1.0
071500,99999,2019-09-28,48.967,2.433,49.0,360.0,2.6,20.4,1015.1,,0.0,,6.0,0.0,,LE BOURGET,FR,071500-99999,2019,6,1.0
624200,99999,2019-09-28,28.333,28.867,130.0,350.0,3.1,23.0,1008.5,,,,,,,BAHARIA,EG,624200-99999,2019,6,1.0
071500,99999,2019-09-28,48.969,2.441,66.0,360.0,2.6,20.0,,,,,,,,LE BOURGET,FR,071500-99999,2019,6,1.0
013830,99999,2019-09-28,61.4,11.08,255.0,310.0,1.0,7.9,1006.9,,,,,,,EVENSTAD-DIH,NO,013830-99999,2019,6,1.0
999999,25380,2019-09-28,58.429,-135.69,6.0,,2.1,23.6,,,,,1.0,0.0,,GUSTAVUS 2 NE,US,999999-25380,2019,6,1.0
604250,99999,2019-09-28,36.217,1.333,143.0,220.0,1.5,29.5,1015.9,BKN,,,6.0,0.0,,ECH CHELIFF,AG,604250-99999,2019,6,1.0
537980,99999,2019-09-28,37.183,114.367,184.0,20.0,3.0,24.5,998.8,BKN,,,24.0,79.0,,XINGTAI,CH,537980-99999,2019,6,1.0
683310,99999,2019-09-28,-27.667,23.0,1186.0,160.0,2.6,1.0,,,,,,,,KATHU,SF,683310-99999,2019,6,1.0
172320,99999,2019-09-28,37.867,27.25,22.0,190.0,1.0,25.2,1008.5,,,,6.0,0.0,,KUSADASI,TU,172320-99999,2019,6,1.0
946090,99999,2019-09-28,-32.1,115.883,31.0,30.0,3.6,8.0,1021.6,,,,,,,JANDAKOT AERO,AS,946090-99999,2019,6,1.0
442300,99999,2019-09-28,49.567,102.0,1235.0,,,16.2,1009.8,BKN,,,,,,TARIALAN,MG,442300-99999,2019,6,1.0
713110,99999,2019-09-28,45.77,-64.23,20.0,200.0,4.1,18.8,1015.9,,,,,,,NAPPAN AUTO  NS,CA,713110-99999,2019,6,1.0
711250,99999,2019-09-28,54.125,-108.523,480.0,230.0,2.1,20.0,1026.6,SCT,,,,,,MEADOW LAKE  A,CA,711250-99999,2019,6,1.0
032270,99999,2019-09-28,54.684,-2.45,847.0,280.0,14.9,9.6,,,,,,,,GREAT DUN FELL NO2,UK,032270-99999,2019,6,1.0
722590,03927,2019-09-28,32.9,-97.033,182.0,180.0,5.7,33.3,1014.3,BKN,,,,,,DALLAS/FT WORTH INTERNATIONAL AP,US,722590-03927,2019,6,1.0
420710,99999,2019-09-28,31.71,74.797,230.0,0.0,0.0,27.0,,,10.0,,,,,AMRITSAR,IN,420710-99999,2019,6,1.0
713180,99999,2019-09-28,52.08,-111.45,791.0,80.0,2.6,15.1,1027.2,,,,,,,CORONATION CLIMATE  ALTA,CA,713180-99999,2019,6,1.0
713180,99999,2019-09-28,52.067,-111.433,791.0,80.0,2.6,15.1,1027.2,,,,24.0,3.0,,CORONATION CLIMATE  ALTA,CA,713180-99999,2019,6,1.0
420710,99999,2019-09-28,31.633,74.867,229.0,0.0,0.0,27.0,992.7,FEW,10.0,2.0,21.0,0.0,,AMRITSAR,IN,420710-99999,2019,6,1.0
997239,99999,2019-09-28,28.87,-90.48,0.0,240.0,1.5,32.1,,,,,,,,SOUTH TIMBALIER BLOCK 52  LA / CSI06,US,997239-99999,2019,6,1.0
818720,99999,2019-09-28,-6.017,-40.281,411.0,60.0,1.1,25.7,1014.6,,,,99.0,9999.0,,TAUA,BR,818720-99999,2019,6,1.0
999999,03061,2019-09-28,37.255,-108.504,2449.0,,1.7,24.4,,,,,1.0,0.0,,CORTEZ 8 SE,US,999999-03061,2019,6,1.0
012030,99999,2019-09-28,62.033,4.983,41.0,80.0,3.0,10.7,1005.9,,,,,,,KRAKENES,NO,012030-99999,2019,6,1.0
082380,99999,2019-09-28,40.82,0.493,51.0,150.0,2.1,24.0,1014.6,,,,6.0,9999.0,,TORTOSA,SP,082380-99999,2019,6,1.0
946090,99999,2019-09-28,-32.097,115.881,30.0,30.0,3.6,8.0,,,,,,,,JANDAKOT AERO,AS,946090-99999,2019,6,1.0
